t,dt,rad,colat,lat,lon,D,dD,I,dI,F,dF,UID,FID,type
1826,10.0,6371.2,44.8,45.2,7.1,-13.300000000000011,6.180172344144331,67.0,2.4147857142857143,,,5684,"b'\xf0\xbf\xe2\x01\xce\x1bJ,\x8ax\xc9=\x11\x82\x17\xfd\xbbpzY\x90\xeef\xb2\xae\xbe)\xb0\xff\x18B\xfc'",arch_data
1827,10.0,6371.2,34.3,55.7,49.2,,5.002047311363873,69.4,1.7599285714285713,,,5919,"b'\xf0\xbf\xe2\x01\xce\x1bJ,\x8ax\xc9=\x11\x82\x17\xfd\xbbpzY\x90\xeef\xb2\xae\xbe)\xb0\xff\x18B\xfc'",arch_data
1827,10.0,6371.2,40.2,49.8,24.0,,5.634748044860836,71.8,1.7599285714285713,,,7323,"b'\xf0\xbf\xe2\x01\xce\x1bJ,\x8ax\xc9=\x11\x82\x17\xfd\xbbpzY\x90\xeef\xb2\xae\xbe)\xb0\xff\x18B\xfc'",arch_data
1827,15.0,6371.2,48.22,41.78,1.94,-6.300000000000011,1.6577152542987719,57.1,0.9004285714285715,,,10417,"b'\xf0\xbf\xe2\x01\xce\x1bJ,\x8ax\xc9=\x11\x82\x17\xfd\xbbpzY\x90\xeef\xb2\xae\xbe)\xb0\xff\x18B\xfc'",arch_data
1828,10.0,6371.2,34.0,56.0,92.9,,6.313603235600964,70.3,2.128285714285714,,,7324,"b'\xf0\xbf\xe2\x01\xce\x1bJ,\x8ax\xc9=\x11\x82\x17\xfd\xbbpzY\x90\xeef\xb2\xae\xbe)\xb0\xff\x18B\xfc'",arch_data
1828,10.0,6371.2,34.0,56.0,92.9,,6.604133625713366,71.2,2.128285714285714,,,7325,"b'\xf0\xbf\xe2\x01\xce\x1bJ,\x8ax\xc9=\x11\x82\x17\xfd\xbbpzY\x90\xeef\xb2\xae\xbe)\xb0\xff\x18B\xfc'",arch_data
1829,10.0,6371.2,29.9,60.1,23.5,,,,,50.4,8.25,366,"b'\xf0\xbf\xe2\x01\xce\x1bJ,\x8ax\xc9=\x11\x82\x17\xfd\xbbpzY\x90\xeef\xb2\xae\xbe)\xb0\xff\x18B\xfc'",arch_data
1829,10.0,6371.2,32.0,58.0,56.5,,4.84493492048746,68.7,1.7599285714285713,,,7326,"b'\xf0\xbf\xe2\x01\xce\x1bJ,\x8ax\xc9=\x11\x82\x17\xfd\xbbpzY\x90\xeef\xb2\xae\xbe)\xb0\xff\x18B\xfc'",arch_data
1829,10.0,6371.2,33.2,56.8,60.7,,6.503790358074829,74.3,1.7599285714285713,,,7327,"b'\xf0\xbf\xe2\x01\xce\x1bJ,\x8ax\xc9=\x11\x82\x17\xfd\xbbpzY\x90\xeef\xb2\xae\xbe)\xb0\xff\x18B\xfc'",arch_data
1829,10.0,6371.2,34.9,55.1,73.3,,5.899903781696167,68.0,2.210142857142857,,,7328,"b'\xf0\xbf\xe2\x01\xce\x1bJ,\x8ax\xc9=\x11\x82\x17\xfd\xbbpzY\x90\xeef\xb2\xae\xbe)\xb0\xff\x18B\xfc'",arch_data
1829,10.0,6371.2,34.9,55.1,73.3,,9.396143059738337,68.0,3.5198571428571426,,,7329,"b'\xf0\xbf\xe2\x01\xce\x1bJ,\x8ax\xc9=\x11\x82\x17\xfd\xbbpzY\x90\xeef\xb2\xae\xbe)\xb0\xff\x18B\xfc'",arch_data
1830,10.0,6371.2,53.8,36.2,136.42,-1.6000000000000227,1.3881054634821832,47.3,0.9413571428571427,,,4896,"b'\xf0\xbf\xe2\x01\xce\x1bJ,\x8ax\xc9=\x11\x82\x17\xfd\xbbpzY\x90\xeef\xb2\xae\xbe)\xb0\xff\x18B\xfc'",arch_data
1830,10.0,6371.2,53.6,36.4,136.48,4.3,1.654713325246598,48.1,1.1050714285714285,,,4897,"b'\xf0\xbf\xe2\x01\xce\x1bJ,\x8ax\xc9=\x11\x82\x17\xfd\xbbpzY\x90\xeef\xb2\xae\xbe)\xb0\xff\x18B\xfc'",arch_data
1830,50.0,6371.2,46.8,43.2,40.3,,,,,44.5,8.9,1594,"b'\xf0\xbf\xe2\x01\xce\x1bJ,\x8ax\xc9=\x11\x82\x17\xfd\xbbpzY\x90\xeef\xb2\xae\xbe)\xb0\xff\x18B\xfc'",arch_data
1830,50.0,6371.2,46.8,43.2,40.3,,,,,42.0,8.4,1645,"b'\xf0\xbf\xe2\x01\xce\x1bJ,\x8ax\xc9=\x11\x82\x17\xfd\xbbpzY\x90\xeef\xb2\xae\xbe)\xb0\xff\x18B\xfc'",arch_data
1830,20.0,6371.2,92.68,-2.68,37.88,-1.1999999999999886,1.2274224015682187,-25.8,1.1050714285714285,,,10893,"b'\xf0\xbf\xe2\x01\xce\x1bJ,\x8ax\xc9=\x11\x82\x17\xfd\xbbpzY\x90\xeef\xb2\xae\xbe)\xb0\xff\x18B\xfc'",arch_data
1830,10.0,6371.2,32.0,58.0,56.5,,4.326948656800974,66.0,1.7599285714285713,,,7330,"b'\xf0\xbf\xe2\x01\xce\x1bJ,\x8ax\xc9=\x11\x82\x17\xfd\xbbpzY\x90\xeef\xb2\xae\xbe)\xb0\xff\x18B\xfc'",arch_data
1830,10.0,6371.2,33.2,56.8,60.7,,8.876975435222226,67.5,3.3970714285714285,,,7331,"b'\xf0\xbf\xe2\x01\xce\x1bJ,\x8ax\xc9=\x11\x82\x17\xfd\xbbpzY\x90\xeef\xb2\xae\xbe)\xb0\xff\x18B\xfc'",arch_data
1830,10.0,6371.2,35.3,54.7,56.0,,4.956052000483796,69.2,1.7599285714285713,,,7332,"b'\xf0\xbf\xe2\x01\xce\x1bJ,\x8ax\xc9=\x11\x82\x17\xfd\xbbpzY\x90\xeef\xb2\xae\xbe)\xb0\xff\x18B\xfc'",arch_data
1830,10.0,6371.2,36.2,53.8,27.6,,5.1211375647373725,69.9,1.7599285714285713,,,7333,"b'\xf0\xbf\xe2\x01\xce\x1bJ,\x8ax\xc9=\x11\x82\x17\xfd\xbbpzY\x90\xeef\xb2\xae\xbe)\xb0\xff\x18B\xfc'",arch_data
1830,10.0,6371.2,30.5,59.5,39.7,,7.1252453685071835,75.7,1.7599285714285713,,,7334,"b'\xf0\xbf\xe2\x01\xce\x1bJ,\x8ax\xc9=\x11\x82\x17\xfd\xbbpzY\x90\xeef\xb2\xae\xbe)\xb0\xff\x18B\xfc'",arch_data
1830,50.0,6371.2,38.0,52.0,47.5,,4.93435288833159,60.7,2.4147857142857143,,,7335,"b'\xf0\xbf\xe2\x01\xce\x1bJ,\x8ax\xc9=\x11\x82\x17\xfd\xbbpzY\x90\xeef\xb2\xae\xbe)\xb0\xff\x18B\xfc'",arch_data
1830,50.0,6371.2,33.4,56.6,85.5,,9.598620730073682,73.4,2.7422142857142857,,,7336,"b'\xf0\xbf\xe2\x01\xce\x1bJ,\x8ax\xc9=\x11\x82\x17\xfd\xbbpzY\x90\xeef\xb2\xae\xbe)\xb0\xff\x18B\xfc'",arch_data
1830,50.0,6371.2,33.0,57.0,24.0,,4.179997319830034,65.1,1.7599285714285713,,,5805,"b'\xf0\xbf\xe2\x01\xce\x1bJ,\x8ax\xc9=\x11\x82\x17\xfd\xbbpzY\x90\xeef\xb2\xae\xbe)\xb0\xff\x18B\xfc'",arch_data
1830,100.0,6371.2,30.700000000000003,59.3,39.7,,1.325627045303662,75.7,0.3274285714285714,51.0,2.0,1971,"b'\xf0\xbf\xe2\x01\xce\x1bJ,\x8ax\xc9=\x11\x82\x17\xfd\xbbpzY\x90\xeef\xb2\xae\xbe)\xb0\xff\x18B\xfc'",arch_data
1830,10.0,6371.2,46.5,43.5,6.3,-18.28,1.4858602547500783,62.79,0.6794142857142856,,,13250,"b'\xf0\xbf\xe2\x01\xce\x1bJ,\x8ax\xc9=\x11\x82\x17\xfd\xbbpzY\x90\xeef\xb2\xae\xbe)\xb0\xff\x18B\xfc'",arch_data
1832,50.0,6371.2,38.5,51.5,358.8,,,,,44.6,2.7,2574,"b'\xf0\xbf\xe2\x01\xce\x1bJ,\x8ax\xc9=\x11\x82\x17\xfd\xbbpzY\x90\xeef\xb2\xae\xbe)\xb0\xff\x18B\xfc'",arch_data
1832,10.0,6371.2,32.0,58.0,56.5,,5.0489664473977065,69.6,1.7599285714285713,,,7337,"b'\xf0\xbf\xe2\x01\xce\x1bJ,\x8ax\xc9=\x11\x82\x17\xfd\xbbpzY\x90\xeef\xb2\xae\xbe)\xb0\xff\x18B\xfc'",arch_data
1832,10.0,6371.2,32.0,58.0,56.5,,5.072780970902786,69.7,1.7599285714285713,,,7338,"b'\xf0\xbf\xe2\x01\xce\x1bJ,\x8ax\xc9=\x11\x82\x17\xfd\xbbpzY\x90\xeef\xb2\xae\xbe)\xb0\xff\x18B\xfc'",arch_data
1832,10.0,6371.2,32.0,58.0,56.5,,5.5755866973340575,71.6,1.7599285714285713,,,7339,"b'\xf0\xbf\xe2\x01\xce\x1bJ,\x8ax\xc9=\x11\x82\x17\xfd\xbbpzY\x90\xeef\xb2\xae\xbe)\xb0\xff\x18B\xfc'",arch_data
1832,13.0,6371.2,42.3,47.7,3.3,,,,,44.2,1.8,8240,"b'\xf0\xbf\xe2\x01\xce\x1bJ,\x8ax\xc9=\x11\x82\x17\xfd\xbbpzY\x90\xeef\xb2\xae\xbe)\xb0\xff\x18B\xfc'",arch_data
1833,13.0,6371.2,40.0,50.0,36.1,,3.8633481430326246,62.9,1.7599285714285713,,,5920,"b'\xf0\xbf\xe2\x01\xce\x1bJ,\x8ax\xc9=\x11\x82\x17\xfd\xbbpzY\x90\xeef\xb2\xae\xbe)\xb0\xff\x18B\xfc'",arch_data
1833,50.0,6371.2,48.7,41.3,60.5,,1.4143203726734297,66.1,0.573,49.4,4.9,3133,"b'\xf0\xbf\xe2\x01\xce\x1bJ,\x8ax\xc9=\x11\x82\x17\xfd\xbbpzY\x90\xeef\xb2\xae\xbe)\xb0\xff\x18B\xfc'",arch_data
1833,50.0,6371.2,48.7,41.3,60.5,,3.5911554764225717,70.7,1.1869285714285713,45.7,9.1,3134,"b'\xf0\xbf\xe2\x01\xce\x1bJ,\x8ax\xc9=\x11\x82\x17\xfd\xbbpzY\x90\xeef\xb2\xae\xbe)\xb0\xff\x18B\xfc'",arch_data
1833,10.0,6371.2,30.700000000000003,59.3,56.7,,8.687542063287951,71.6,2.7422142857142857,,,7340,"b'\xf0\xbf\xe2\x01\xce\x1bJ,\x8ax\xc9=\x11\x82\x17\xfd\xbbpzY\x90\xeef\xb2\xae\xbe)\xb0\xff\x18B\xfc'",arch_data
1833,100.0,6371.2,31.799999999999997,58.2,68.3,,4.6578575760645045,67.8,1.7599285714285713,,,7341,"b'\xf0\xbf\xe2\x01\xce\x1bJ,\x8ax\xc9=\x11\x82\x17\xfd\xbbpzY\x90\xeef\xb2\xae\xbe)\xb0\xff\x18B\xfc'",arch_data
1833,10.0,6371.2,35.3,54.7,25.5,,4.1643457719496,65.0,1.7599285714285713,,,5806,"b'\xf0\xbf\xe2\x01\xce\x1bJ,\x8ax\xc9=\x11\x82\x17\xfd\xbbpzY\x90\xeef\xb2\xae\xbe)\xb0\xff\x18B\xfc'",arch_data
1833,12.0,6371.2,43.0,47.0,3.2,,,,,43.8,0.1,3556,"b'\xf0\xbf\xe2\x01\xce\x1bJ,\x8ax\xc9=\x11\x82\x17\xfd\xbbpzY\x90\xeef\xb2\xae\xbe)\xb0\xff\x18B\xfc'",arch_data
1834,100.0,6371.2,49.18,40.82,14.43,-12.800000000000011,1.0676921110667754,54.9,0.6139285714285714,,,9777,"b'\xf0\xbf\xe2\x01\xce\x1bJ,\x8ax\xc9=\x11\x82\x17\xfd\xbbpzY\x90\xeef\xb2\xae\xbe)\xb0\xff\x18B\xfc'",arch_data
1834,10.0,6371.2,48.7,41.3,60.5,,0.6582709746917869,64.2,0.2865,45.1,4.5,3135,"b'\xf0\xbf\xe2\x01\xce\x1bJ,\x8ax\xc9=\x11\x82\x17\xfd\xbbpzY\x90\xeef\xb2\xae\xbe)\xb0\xff\x18B\xfc'",arch_data
1834,10.0,6371.2,48.7,41.3,60.5,,2.855626597243076,57.0,1.5552857142857142,46.2,4.6,3136,"b'\xf0\xbf\xe2\x01\xce\x1bJ,\x8ax\xc9=\x11\x82\x17\xfd\xbbpzY\x90\xeef\xb2\xae\xbe)\xb0\xff\x18B\xfc'",arch_data
1834,50.0,6371.2,48.7,41.3,60.5,,2.004396980622482,49.2,1.3097142857142856,45.8,4.6,3137,"b'\xf0\xbf\xe2\x01\xce\x1bJ,\x8ax\xc9=\x11\x82\x17\xfd\xbbpzY\x90\xeef\xb2\xae\xbe)\xb0\xff\x18B\xfc'",arch_data
1834,50.0,6371.2,48.7,41.3,60.5,,1.645268510501639,49.7,1.064142857142857,46.9,4.7,3138,"b'\xf0\xbf\xe2\x01\xce\x1bJ,\x8ax\xc9=\x11\x82\x17\xfd\xbbpzY\x90\xeef\xb2\xae\xbe)\xb0\xff\x18B\xfc'",arch_data
1834,100.0,6371.2,49.18,40.82,14.43,,,,,37.7,5.6,9797,"b'\xf0\xbf\xe2\x01\xce\x1bJ,\x8ax\xc9=\x11\x82\x17\xfd\xbbpzY\x90\xeef\xb2\xae\xbe)\xb0\xff\x18B\xfc'",arch_data
1834,100.0,6371.2,49.18,40.82,14.43,,,,,50.64,4.27,9818,"b'\xf0\xbf\xe2\x01\xce\x1bJ,\x8ax\xc9=\x11\x82\x17\xfd\xbbpzY\x90\xeef\xb2\xae\xbe)\xb0\xff\x18B\xfc'",arch_data
1834,100.0,6371.2,49.18,40.82,14.43,,,,,52.0,5.0,9837,"b'\xf0\xbf\xe2\x01\xce\x1bJ,\x8ax\xc9=\x11\x82\x17\xfd\xbbpzY\x90\xeef\xb2\xae\xbe)\xb0\xff\x18B\xfc'",arch_data
1834,10.0,6371.2,49.18,40.82,14.42,-16.600000000000023,1.3358738565714703,54.4,0.7776428571428571,,,3950,"b'\xf0\xbf\xe2\x01\xce\x1bJ,\x8ax\xc9=\x11\x82\x17\xfd\xbbpzY\x90\xeef\xb2\xae\xbe)\xb0\xff\x18B\xfc'",arch_data
1834,10.0,6371.2,38.3,51.7,107.5,,5.195546368573525,70.2,1.7599285714285713,,,7342,"b'\xf0\xbf\xe2\x01\xce\x1bJ,\x8ax\xc9=\x11\x82\x17\xfd\xbbpzY\x90\xeef\xb2\xae\xbe)\xb0\xff\x18B\xfc'",arch_data
1834,10.0,6371.2,32.1,57.9,60.0,,5.69524849268695,72.0,1.7599285714285713,,,7343,"b'\xf0\xbf\xe2\x01\xce\x1bJ,\x8ax\xc9=\x11\x82\x17\xfd\xbbpzY\x90\xeef\xb2\xae\xbe)\xb0\xff\x18B\xfc'",arch_data
1834,10.0,6371.2,49.18,40.82,14.25,-20.19999999999999,2.278131725195744,58.6,1.1869285714285713,,,4588,"b'\xf0\xbf\xe2\x01\xce\x1bJ,\x8ax\xc9=\x11\x82\x17\xfd\xbbpzY\x90\xeef\xb2\xae\xbe)\xb0\xff\x18B\xfc'",arch_data
1835,10.0,6371.2,34.3,55.7,49.2,,4.910954156647044,69.0,1.7599285714285713,,,5921,"b'\xf0\xbf\xe2\x01\xce\x1bJ,\x8ax\xc9=\x11\x82\x17\xfd\xbbpzY\x90\xeef\xb2\xae\xbe)\xb0\xff\x18B\xfc'",arch_data
1835,145.0,6371.2,42.48,47.52,14.83,-7.4,2.463479451509083,59.0,1.2687857142857142,,,12884,"b'\xf0\xbf\xe2\x01\xce\x1bJ,\x8ax\xc9=\x11\x82\x17\xfd\xbbpzY\x90\xeef\xb2\xae\xbe)\xb0\xff\x18B\xfc'",arch_data
1835,10.0,6371.2,49.4,40.6,356.8,-21.100000000000023,2.3159407740312488,61.5,1.1050714285714285,,,3682,"b'\xf0\xbf\xe2\x01\xce\x1bJ,\x8ax\xc9=\x11\x82\x17\xfd\xbbpzY\x90\xeef\xb2\xae\xbe)\xb0\xff\x18B\xfc'",arch_data
1835,65.0,6371.2,42.48,47.52,14.81,-2.3,7.644747691305496,64.3,3.3152142857142852,,,12947,"b'\xf0\xbf\xe2\x01\xce\x1bJ,\x8ax\xc9=\x11\x82\x17\xfd\xbbpzY\x90\xeef\xb2\xae\xbe)\xb0\xff\x18B\xfc'",arch_data
1835,10.0,6371.2,131.1,-41.1,287.9,18.3,1.0187768603325897,-50.0,0.6548571428571428,45.2,2.8,10906,"b'\xf0\xbf\xe2\x01\xce\x1bJ,\x8ax\xc9=\x11\x82\x17\xfd\xbbpzY\x90\xeef\xb2\xae\xbe)\xb0\xff\x18B\xfc'",arch_data
1835,15.0,6371.2,38.24,51.76,9.81,,,,,46.06,4.42,13990,"b'\xf0\xbf\xe2\x01\xce\x1bJ,\x8ax\xc9=\x11\x82\x17\xfd\xbbpzY\x90\xeef\xb2\xae\xbe)\xb0\xff\x18B\xfc'",arch_data
1835,15.0,6371.2,38.24,51.76,9.81,,,,,45.36,0.1,13991,"b'\xf0\xbf\xe2\x01\xce\x1bJ,\x8ax\xc9=\x11\x82\x17\xfd\xbbpzY\x90\xeef\xb2\xae\xbe)\xb0\xff\x18B\xfc'",arch_data
1835,10.0,6371.2,34.9,55.1,73.3,,5.546494625599601,71.5,1.7599285714285713,,,7344,"b'\xf0\xbf\xe2\x01\xce\x1bJ,\x8ax\xc9=\x11\x82\x17\xfd\xbbpzY\x90\xeef\xb2\xae\xbe)\xb0\xff\x18B\xfc'",arch_data
1835,10.0,6371.2,33.4,56.6,85.0,,4.677871003701422,67.9,1.7599285714285713,,,7345,"b'\xf0\xbf\xe2\x01\xce\x1bJ,\x8ax\xc9=\x11\x82\x17\xfd\xbbpzY\x90\xeef\xb2\xae\xbe)\xb0\xff\x18B\xfc'",arch_data
1835,10.0,6371.2,33.4,56.6,85.0,,4.677871003701422,67.9,1.7599285714285713,,,7346,"b'\xf0\xbf\xe2\x01\xce\x1bJ,\x8ax\xc9=\x11\x82\x17\xfd\xbbpzY\x90\xeef\xb2\xae\xbe)\xb0\xff\x18B\xfc'",arch_data
1835,10.0,6371.2,37.7,52.3,104.2,,5.1456869011155915,70.0,1.7599285714285713,,,7347,"b'\xf0\xbf\xe2\x01\xce\x1bJ,\x8ax\xc9=\x11\x82\x17\xfd\xbbpzY\x90\xeef\xb2\xae\xbe)\xb0\xff\x18B\xfc'",arch_data
1835,10.0,6371.2,49.4,40.6,356.8,,,,,46.8,2.9,8182,"b'\xf0\xbf\xe2\x01\xce\x1bJ,\x8ax\xc9=\x11\x82\x17\xfd\xbbpzY\x90\xeef\xb2\xae\xbe)\xb0\xff\x18B\xfc'",arch_data
1836,10.0,6371.2,52.9,37.1,25.0,,,,,48.79,1.34,2830,"b'\xf0\xbf\xe2\x01\xce\x1bJ,\x8ax\xc9=\x11\x82\x17\xfd\xbbpzY\x90\xeef\xb2\xae\xbe)\xb0\xff\x18B\xfc'",arch_data
1836,10.0,6371.2,34.3,55.7,49.2,,4.431418655190619,66.6,1.7599285714285713,,,5922,"b'\xf0\xbf\xe2\x01\xce\x1bJ,\x8ax\xc9=\x11\x82\x17\xfd\xbbpzY\x90\xeef\xb2\xae\xbe)\xb0\xff\x18B\xfc'",arch_data
1836,10.0,6371.2,48.7,41.3,60.5,,1.9170879174753275,54.8,1.1050714285714285,49.0,4.9,3139,"b'\xf0\xbf\xe2\x01\xce\x1bJ,\x8ax\xc9=\x11\x82\x17\xfd\xbbpzY\x90\xeef\xb2\xae\xbe)\xb0\xff\x18B\xfc'",arch_data
1836,10.0,6371.2,48.7,41.3,60.5,,2.11721825824218,61.1,1.0232142857142856,46.1,9.2,3140,"b'\xf0\xbf\xe2\x01\xce\x1bJ,\x8ax\xc9=\x11\x82\x17\xfd\xbbpzY\x90\xeef\xb2\xae\xbe)\xb0\xff\x18B\xfc'",arch_data
1836,15.0,6371.2,55.2,34.8,114.3,,0.2758079789683911,42.1,0.20464285714285713,,,5516,"b'\xf0\xbf\xe2\x01\xce\x1bJ,\x8ax\xc9=\x11\x82\x17\xfd\xbbpzY\x90\xeef\xb2\xae\xbe)\xb0\xff\x18B\xfc'",arch_data
1837,10.0,6371.2,34.3,55.7,49.2,,4.504193403359427,67.0,1.7599285714285713,,,5923,"b'\xf0\xbf\xe2\x01\xce\x1bJ,\x8ax\xc9=\x11\x82\x17\xfd\xbbpzY\x90\xeef\xb2\xae\xbe)\xb0\xff\x18B\xfc'",arch_data
1837,10.0,6371.2,35.1,54.9,24.0,,3.9721124006163366,63.7,1.7599285714285713,,,5807,"b'\xf0\xbf\xe2\x01\xce\x1bJ,\x8ax\xc9=\x11\x82\x17\xfd\xbbpzY\x90\xeef\xb2\xae\xbe)\xb0\xff\x18B\xfc'",arch_data
1837,10.0,6371.2,34.9,55.1,73.3,,5.405714740015118,71.0,1.7599285714285713,,,7348,"b'\xf0\xbf\xe2\x01\xce\x1bJ,\x8ax\xc9=\x11\x82\x17\xfd\xbbpzY\x90\xeef\xb2\xae\xbe)\xb0\xff\x18B\xfc'",arch_data
1837,10.0,6371.2,37.7,52.3,104.2,,6.089048298608772,73.2,1.7599285714285713,,,7349,"b'\xf0\xbf\xe2\x01\xce\x1bJ,\x8ax\xc9=\x11\x82\x17\xfd\xbbpzY\x90\xeef\xb2\xae\xbe)\xb0\xff\x18B\xfc'",arch_data
1838,50.0,6371.2,47.0,43.0,41.2,,,,,41.7,8.3,1595,"b'\xf0\xbf\xe2\x01\xce\x1bJ,\x8ax\xc9=\x11\x82\x17\xfd\xbbpzY\x90\xeef\xb2\xae\xbe)\xb0\xff\x18B\xfc'",arch_data
1838,50.0,6371.2,47.0,43.0,41.2,,,,,40.0,8.0,1646,"b'\xf0\xbf\xe2\x01\xce\x1bJ,\x8ax\xc9=\x11\x82\x17\xfd\xbbpzY\x90\xeef\xb2\xae\xbe)\xb0\xff\x18B\xfc'",arch_data
1838,100.0,6371.2,33.7,56.3,44.0,,1.7697532516788328,65.4,0.7367142857142857,56.0,1.0,1972,"b'\xf0\xbf\xe2\x01\xce\x1bJ,\x8ax\xc9=\x11\x82\x17\xfd\xbbpzY\x90\xeef\xb2\xae\xbe)\xb0\xff\x18B\xfc'",arch_data
1838,100.0,6371.2,33.7,56.3,44.0,,1.2635495694008725,71.1,0.40928571428571425,58.0,3.0,1973,"b'\xf0\xbf\xe2\x01\xce\x1bJ,\x8ax\xc9=\x11\x82\x17\xfd\xbbpzY\x90\xeef\xb2\xae\xbe)\xb0\xff\x18B\xfc'",arch_data
1838,10.0,6371.2,118.43299999999999,-28.433,31.283,-29.0,1.811104506124013,-55.6,1.0232142857142856,,,10490,"b'\xf0\xbf\xe2\x01\xce\x1bJ,\x8ax\xc9=\x11\x82\x17\xfd\xbbpzY\x90\xeef\xb2\xae\xbe)\xb0\xff\x18B\xfc'",arch_data
1838,10.0,6371.2,118.43299999999999,-28.433,31.283,,6.187205230436284,-54.4,3.601714285714286,,,10491,"b'\xf0\xbf\xe2\x01\xce\x1bJ,\x8ax\xc9=\x11\x82\x17\xfd\xbbpzY\x90\xeef\xb2\xae\xbe)\xb0\xff\x18B\xfc'",arch_data
1838,10.0,6371.2,118.43299999999999,-28.433,31.283,,,,,42.7,1.5,10492,"b'\xf0\xbf\xe2\x01\xce\x1bJ,\x8ax\xc9=\x11\x82\x17\xfd\xbbpzY\x90\xeef\xb2\xae\xbe)\xb0\xff\x18B\xfc'",arch_data
1838,10.0,6371.2,118.43299999999999,-28.433,31.283,,,,,42.0,0.8,10493,"b'\xf0\xbf\xe2\x01\xce\x1bJ,\x8ax\xc9=\x11\x82\x17\xfd\xbbpzY\x90\xeef\xb2\xae\xbe)\xb0\xff\x18B\xfc'",arch_data
1838,10.0,6371.2,34.3,55.7,37.3,,,65.0,1.8417857142857141,49.0,0.5,1146,"b'\xf0\xbf\xe2\x01\xce\x1bJ,\x8ax\xc9=\x11\x82\x17\xfd\xbbpzY\x90\xeef\xb2\xae\xbe)\xb0\xff\x18B\xfc'",arch_data
1839,50.0,6371.2,48.7,41.3,60.5,,2.42643323413326,59.6,1.2278571428571428,48.1,4.8,3141,"b'\xf0\xbf\xe2\x01\xce\x1bJ,\x8ax\xc9=\x11\x82\x17\xfd\xbbpzY\x90\xeef\xb2\xae\xbe)\xb0\xff\x18B\xfc'",arch_data
1839,50.0,6371.2,48.7,41.3,60.5,,,54.9,1.8417857142857141,47.3,9.5,3142,"b'\xf0\xbf\xe2\x01\xce\x1bJ,\x8ax\xc9=\x11\x82\x17\xfd\xbbpzY\x90\xeef\xb2\xae\xbe)\xb0\xff\x18B\xfc'",arch_data
1839,10.0,6371.2,49.18,40.82,14.42,-16.600000000000023,1.674764243081369,55.8,0.9413571428571427,,,3951,"b'\xf0\xbf\xe2\x01\xce\x1bJ,\x8ax\xc9=\x11\x82\x17\xfd\xbbpzY\x90\xeef\xb2\xae\xbe)\xb0\xff\x18B\xfc'",arch_data
1839,39.0,6371.2,46.9,43.1,25.7,,,,,42.13,2.45,9652,"b'\xf0\xbf\xe2\x01\xce\x1bJ,\x8ax\xc9=\x11\x82\x17\xfd\xbbpzY\x90\xeef\xb2\xae\xbe)\xb0\xff\x18B\xfc'",arch_data
1839,10.0,6371.2,37.9,52.1,23.7,,4.449370704571256,66.7,1.7599285714285713,,,7350,"b'\xf0\xbf\xe2\x01\xce\x1bJ,\x8ax\xc9=\x11\x82\x17\xfd\xbbpzY\x90\xeef\xb2\xae\xbe)\xb0\xff\x18B\xfc'",arch_data
1839,10.0,6371.2,37.9,52.1,23.7,,4.522796838371029,67.1,1.7599285714285713,,,7351,"b'\xf0\xbf\xe2\x01\xce\x1bJ,\x8ax\xc9=\x11\x82\x17\xfd\xbbpzY\x90\xeef\xb2\xae\xbe)\xb0\xff\x18B\xfc'",arch_data
1839,50.0,6371.2,38.3,51.7,107.5,,4.638028734631845,67.7,1.7599285714285713,,,7352,"b'\xf0\xbf\xe2\x01\xce\x1bJ,\x8ax\xc9=\x11\x82\x17\xfd\xbbpzY\x90\xeef\xb2\xae\xbe)\xb0\xff\x18B\xfc'",arch_data
1839,10.0,6371.2,49.18,40.82,14.25,-11.899999999999977,0.6093966314920857,57.5,0.3274285714285714,,,3808,"b'\xf0\xbf\xe2\x01\xce\x1bJ,\x8ax\xc9=\x11\x82\x17\xfd\xbbpzY\x90\xeef\xb2\xae\xbe)\xb0\xff\x18B\xfc'",arch_data
1840,50.0,6371.2,46.9,43.1,280.5,,,,,49.6,9.9,2564,"b'\xf0\xbf\xe2\x01\xce\x1bJ,\x8ax\xc9=\x11\x82\x17\xfd\xbbpzY\x90\xeef\xb2\xae\xbe)\xb0\xff\x18B\xfc'",arch_data
1840,50.0,6371.2,46.9,43.1,280.5,,,,,58.5,3.5,2565,"b'\xf0\xbf\xe2\x01\xce\x1bJ,\x8ax\xc9=\x11\x82\x17\xfd\xbbpzY\x90\xeef\xb2\xae\xbe)\xb0\xff\x18B\xfc'",arch_data
1840,50.0,6371.2,46.8,43.2,280.7,,,,,57.5,3.5,2575,"b'\xf0\xbf\xe2\x01\xce\x1bJ,\x8ax\xc9=\x11\x82\x17\xfd\xbbpzY\x90\xeef\xb2\xae\xbe)\xb0\xff\x18B\xfc'",arch_data
1840,10.0,6371.2,33.8,56.2,40.4,,5.220864214054643,70.3,1.7599285714285713,,,5924,"b'\xf0\xbf\xe2\x01\xce\x1bJ,\x8ax\xc9=\x11\x82\x17\xfd\xbbpzY\x90\xeef\xb2\xae\xbe)\xb0\xff\x18B\xfc'",arch_data
1840,10.0,6371.2,70.51,19.49,205.07,5.9,2.137138219392559,40.0,1.637142857142857,,,12593,"b'\xf0\xbf\xe2\x01\xce\x1bJ,\x8ax\xc9=\x11\x82\x17\xfd\xbbpzY\x90\xeef\xb2\xae\xbe)\xb0\xff\x18B\xfc'",arch_data
